-0.32027464405931827, 3.8121946153467814, -2.6892615721748583, 2.877386783706825, -3.4797168588505327, 3.0445341787804523, 3.726850683505157, -0.07359365137921081 : -187.2
5.633279703237282, -2.797064608555716, 3.866023859282592, 4.973974573485897, -3.6467829774752882, -1.9166897885288119, -0.3509698841027138, 5.538562840155459 : -443.7
2.187860633991466, -3.2248417706839696, -1.7541580554969638, -5.213236448867667, -2.3282550794436894, 0.9951091711870887, -4.0870650053362265, -5.91090140122688 : -394.7
1.9058293351129763, -1.3764734263348135, -0.16760713607285282, -2.1201941219206537, -4.960594178700667, -0.8488691958255963, -0.7308922867446093, -5.6018142374363755 : -270.7
0.6704616495916689, -5.895311172128993, -4.287565526805581, 5.227128708181658, -5.538844244406014, -4.892084748233287, 2.7554662135142856, -4.4932505309253 : -314.8
2.694606071054242, -5.12938691255539, -2.5016057850431808, -3.3777005032492506, -1.0241306672158697, 0.8507692370825399, -0.4473104805885697, 5.232076022585332 : -393.6
0.0752689474743482, 1.424229266264832, 4.072884032625705, 3.897422143537108, 1.3609506201528268, -4.0987148910142075, -2.296150600938977, 0.4813376284051314 : -482.9
5.637597912967406, -0.8738919874690421, 3.6725007970092207, 0.5763270256767878, -0.21221345315557016, 3.8088557967532424, 0.2372501221827985, -4.459661786346805 : -352.1
-2.0689117064490907, -3.993803838242, 3.9341595255960975, 5.050867663962395, 5.476102235941385, -1.330700030741676, -5.53449233421132, -5.290076270541805 : -393.4
-5.303349209729122, 3.0697057319056498, 3.014907098804276, -3.688117659275191, 5.915114483883059, -1.3948240348335172, 0.4466719082126378, -1.528928210193607 : -351.6
-4.637024610226732, -3.592540511725656, 1.1057130835590172, 0.2741274083385523, 5.299112758636056, -0.1735445744267885, -4.505319804206788, -3.6040360703745966 : -406.8
-5.588067574107525, 3.7224290455380267, 1.3540134444578404, -1.9656895929015494, 0.6218465829157598, -5.3077713878529185, -0.8503283198209566, 3.655136255890122 : -436.6
-3.963446121666425, 3.999813796862334, -0.747346037710293, 0.7983598381123294, 2.219872066601937, -4.865470918475353, -5.1548997968774355, -2.3827960395878605 : -366.9
